year,artist,title,rank,artist_clean,track_clean,id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,preview_url,sp_artist,sp_track
1970,Three Dog Night,Mama Told Me (Not To Come),1.0,Three Dog Night,Mama Told Me ,0vnWQqRGqMmFwqvtyMr8sZ,0.135,https://api.spotify.com/v1/audio-analysis/0vnWQqRGqMmFwqvtyMr8sZ,0.6779999999999999,196933,0.621,0.000468,1,0.207,-13.454,1,0.0537,120.7,4,https://api.spotify.com/v1/tracks/0vnWQqRGqMmFwqvtyMr8sZ,audio_features,spotify:track:0vnWQqRGqMmFwqvtyMr8sZ,0.804,,Three Dog Night,Mama Told Me (Not To Come)
1970,The Temptations,Ball Of Confusion (That's What The World Is Today),2.0,The Temptations,Ball Of Confusion ,7gWBXNYoKH7jLZx0MgZCfl,0.0983,https://api.spotify.com/v1/audio-analysis/7gWBXNYoKH7jLZx0MgZCfl,0.535,241493,0.774,0.0,5,0.5589999999999999,-6.42,1,0.0593,79.5,4,https://api.spotify.com/v1/tracks/7gWBXNYoKH7jLZx0MgZCfl,audio_features,spotify:track:7gWBXNYoKH7jLZx0MgZCfl,0.865,,The Temptations,Ball Of Confusion (That's What The World Is Today)
1970,Freda Payne,Band Of Gold,3.0,Freda Payne,Band Of Gold,0YgoNapnyIXuruBrzvoCSu,0.451,https://api.spotify.com/v1/audio-analysis/0YgoNapnyIXuruBrzvoCSu,0.631,182533,0.746,0.0,7,0.424,-5.439,1,0.0277,108.875,4,https://api.spotify.com/v1/tracks/0YgoNapnyIXuruBrzvoCSu,audio_features,spotify:track:0YgoNapnyIXuruBrzvoCSu,0.93,https://p.scdn.co/mp3-preview/0c47ab53342e2e34211644575da6bcf47f175375?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Freda Payne,Band Of Gold - Re-Record
1970,Jackson 5,The Love You Save/I Found That Girl,4.0,Jackson 5,The Love You Save,2dYdai0GywuwYq6blSwDBV,0.364,https://api.spotify.com/v1/audio-analysis/2dYdai0GywuwYq6blSwDBV,0.755,181427,0.703,0.0,9,0.113,-10.917,0,0.06,113.73200000000001,4,https://api.spotify.com/v1/tracks/2dYdai0GywuwYq6blSwDBV,audio_features,spotify:track:2dYdai0GywuwYq6blSwDBV,0.9490000000000001,,The Jackson 5,The Love You Save
1970,The 5 Stairsteps,O-o-h Child/Dear Prudence,5.0,The 5 Stairsteps,O-o-h Child,74JdR9aXE6I74oS1BVRsvb,0.0015400000000000001,https://api.spotify.com/v1/audio-analysis/74JdR9aXE6I74oS1BVRsvb,0.488,197160,0.754,2.42e-05,5,0.6779999999999999,-7.95,0,0.0381,88.369,4,https://api.spotify.com/v1/tracks/74JdR9aXE6I74oS1BVRsvb,audio_features,spotify:track:74JdR9aXE6I74oS1BVRsvb,0.664,https://p.scdn.co/mp3-preview/7ac892e43fa4db0b32789f0d00bb569873e6c966?cid=63d66f6fe98e4ebabe73921ee5ac09cd,The Five Stairsteps,O-o-h Child - Remastered
1970,Carpenters,(They Long To Be) Close To You,6.0,Carpenters,(They Long To Be) Close To You,79SE4x5ZROfEqaN12nXFHj,0.669,https://api.spotify.com/v1/audio-analysis/79SE4x5ZROfEqaN12nXFHj,0.5429999999999999,276000,0.24100000000000002,6.27e-05,8,0.121,-14.59,1,0.0344,89.07799999999999,4,https://api.spotify.com/v1/tracks/79SE4x5ZROfEqaN12nXFHj,audio_features,spotify:track:79SE4x5ZROfEqaN12nXFHj,0.205,,Carpenters,(They Long To Be) Close To You
1970,Alive & Kicking,"Tighter, Tighter",7.0,Alive 'N Kickin',"Tighter, Tighter",5OXATqrGVPG49BjEIY6yyM,0.0409,https://api.spotify.com/v1/audio-analysis/5OXATqrGVPG49BjEIY6yyM,0.40700000000000003,168853,0.826,0.00014,8,0.0486,-10.014,0,0.053,162.032,4,https://api.spotify.com/v1/tracks/5OXATqrGVPG49BjEIY6yyM,audio_features,spotify:track:5OXATqrGVPG49BjEIY6yyM,0.794,https://p.scdn.co/mp3-preview/4381b75009f43123aa8552432cc5a77fe549d988?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Alive 'N Kickin',"Tighter, Tighter"
1970,Melanie with The Edwin Hawkins Singers,Lay Down (Candles In The Rain),8.0,Melanie,Lay Down ,66LevxamA5uN8xW2IzZYLg,0.426,https://api.spotify.com/v1/audio-analysis/66LevxamA5uN8xW2IzZYLg,0.317,459960,0.866,0.00044500000000000003,7,0.0792,-4.896,1,0.0703,94.37200000000001,4,https://api.spotify.com/v1/tracks/66LevxamA5uN8xW2IzZYLg,audio_features,spotify:track:66LevxamA5uN8xW2IzZYLg,0.603,https://p.scdn.co/mp3-preview/2149b3d978d916ed57e29fef00527ad44123608f?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Melanie,Lay Down (Candles In The Rain)
1970,Blues Image,Ride Captain Ride,9.0,Blues Image,Ride Captain Ride,1d9hUvkv64Wmdu671Dydpc,0.136,https://api.spotify.com/v1/audio-analysis/1d9hUvkv64Wmdu671Dydpc,0.547,225560,0.655,0.007370000000000001,2,0.11599999999999999,-11.707,1,0.0414,125.545,4,https://api.spotify.com/v1/tracks/1d9hUvkv64Wmdu671Dydpc,audio_features,spotify:track:1d9hUvkv64Wmdu671Dydpc,0.649,https://p.scdn.co/mp3-preview/f61bd9e33e22a98e88b719ff0a222ab40a629a8b?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Blues Image,Ride Captain Ride
1970,Vanity Fare,Hitchin' A Ride,10.0,Vanity Fare,Hitchin' A Ride,4dfXR186pboAgONCVQwMz6,0.17300000000000001,https://api.spotify.com/v1/audio-analysis/4dfXR186pboAgONCVQwMz6,0.73,176160,0.643,0.0,0,0.177,-11.186,1,0.0286,130.748,4,https://api.spotify.com/v1/tracks/4dfXR186pboAgONCVQwMz6,audio_features,spotify:track:4dfXR186pboAgONCVQwMz6,0.977,https://p.scdn.co/mp3-preview/2c0cdbb89b5efd7d51dc777c6117259125eb054c?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Vanity Fare,Hitchin' a Ride
1970,Bread,Make It With You,11.0,Bread,Make It With You,11gfsr13S8qsfN48IILcHU,0.66,https://api.spotify.com/v1/audio-analysis/11gfsr13S8qsfN48IILcHU,0.629,192200,0.35600000000000004,0.000617,4,0.17300000000000001,-11.135,1,0.0246,83.88600000000001,4,https://api.spotify.com/v1/tracks/11gfsr13S8qsfN48IILcHU,audio_features,spotify:track:11gfsr13S8qsfN48IILcHU,0.47200000000000003,https://p.scdn.co/mp3-preview/8f952ebfe50d08f253c3a37cb2aa4272c1315ca1?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Bread,Make It With You
1970,Stevie Wonder,"Signed, Sealed, Delivered I'm Yours",12.0,Stevie Wonder,"Signed, Sealed, Delivered I'm Yours",4CB13d6Igb94cWMOQWY3JF,0.0518,https://api.spotify.com/v1/audio-analysis/4CB13d6Igb94cWMOQWY3JF,0.672,161160,0.595,0.0,5,0.0882,-11.227,1,0.0331,108.897,4,https://api.spotify.com/v1/tracks/4CB13d6Igb94cWMOQWY3JF,audio_features,spotify:track:4CB13d6Igb94cWMOQWY3JF,0.871,,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)"
1970,Eric Burdon And War,Spill The Wine,13.0,Eric Burdon And War,Spill The Wine,2nluoJKvE7rTBN7kve8dnr,0.44,https://api.spotify.com/v1/audio-analysis/2nluoJKvE7rTBN7kve8dnr,0.847,244307,0.45899999999999996,0.0,2,0.0781,-11.793,0,0.0485,119.51299999999999,4,https://api.spotify.com/v1/tracks/2nluoJKvE7rTBN7kve8dnr,audio_features,spotify:track:2nluoJKvE7rTBN7kve8dnr,0.9590000000000001,,"Eric Burdon, War",Spill The Wine
1970,Pacific Gas And Electric,Are You Ready?,14.0,Pacific Gas And Electric,Are You Ready?,4aYys8eP8aGRKuaGLzomPP,0.0448,https://api.spotify.com/v1/audio-analysis/4aYys8eP8aGRKuaGLzomPP,0.604,346440,0.625,9.75e-06,4,0.135,-12.339,0,0.0646,137.303,4,https://api.spotify.com/v1/tracks/4aYys8eP8aGRKuaGLzomPP,audio_features,spotify:track:4aYys8eP8aGRKuaGLzomPP,0.8109999999999999,https://p.scdn.co/mp3-preview/1fbb128506fe106d207b8272fb7819de063b64bd?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Pacific Gas & Electric,Are You Ready?
1970,Robin McNamara,Lay A Little Lovin' On Me,15.0,Robin McNamara,Lay A Little Lovin' On Me,5XGx66mt1T7InKGOQWvRR1,0.483,https://api.spotify.com/v1/audio-analysis/5XGx66mt1T7InKGOQWvRR1,0.42,228840,0.7290000000000001,0.00295,1,0.0369,-9.849,1,0.0817,107.751,4,https://api.spotify.com/v1/tracks/5XGx66mt1T7InKGOQWvRR1,audio_features,spotify:track:5XGx66mt1T7InKGOQWvRR1,0.795,https://p.scdn.co/mp3-preview/3f19c7431ce287ace56fddf8e8120f517889e940?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Robin McNamara & Friends featuring Sheila Kirsten Hughes,Lay A Little Lovin' On Me
1970,The Pipkins,Gimme Dat Ding,16.0,The Pipkins,Gimme Dat Ding,0SolModrdnbWok9RG9JlEK,0.598,https://api.spotify.com/v1/audio-analysis/0SolModrdnbWok9RG9JlEK,0.649,134107,0.741,2.15e-06,7,0.0295,-9.469,1,0.0414,96.791,4,https://api.spotify.com/v1/tracks/0SolModrdnbWok9RG9JlEK,audio_features,spotify:track:0SolModrdnbWok9RG9JlEK,0.9179999999999999,https://p.scdn.co/mp3-preview/58734340f4209c5e8de1a3dea341f5237ef02c8d?cid=63d66f6fe98e4ebabe73921ee5ac09cd,The Pipkins,Gimme Dat Ding
1970,Elvis Presley,The Wonder Of You/Mama Liked The Roses,17.0,Elvis Presley,The Wonder Of You,3Cs2cP4ucvaO22LCNljzJY,0.42100000000000004,https://api.spotify.com/v1/audio-analysis/3Cs2cP4ucvaO22LCNljzJY,0.266,151013,0.735,0.0117,7,0.17,-5.8629999999999995,1,0.0508,136.148,4,https://api.spotify.com/v1/tracks/3Cs2cP4ucvaO22LCNljzJY,audio_features,spotify:track:3Cs2cP4ucvaO22LCNljzJY,0.442,https://p.scdn.co/mp3-preview/026d6eb79802c15a7bc58bab1ee021c0bdbfae51?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Elvis Presley,The Wonder of You
1970,B.J. Thomas,I Just Can't Help Believing,18.0,B.J. Thomas,I Just Can't Help Believing,4RqHoLuzJEKh2VWR1JgRBB,0.195,https://api.spotify.com/v1/audio-analysis/4RqHoLuzJEKh2VWR1JgRBB,0.716,195453,0.5479999999999999,0.000328,5,0.192,-8.213,1,0.0307,129.006,4,https://api.spotify.com/v1/tracks/4RqHoLuzJEKh2VWR1JgRBB,audio_features,spotify:track:4RqHoLuzJEKh2VWR1JgRBB,0.677,https://p.scdn.co/mp3-preview/6bcbda8d906b9f56a400e5fa95e4391f357eb2ae?cid=63d66f6fe98e4ebabe73921ee5ac09cd,B.J. Thomas,I Just Can't Help Believing - Rerecorded
1970,The Beatles,The Long And Winding Road/For You Blue,19.0,The Beatles,The Long And Winding Road,3mlMpmY8oZIBFc39D9zLbh,0.7559999999999999,https://api.spotify.com/v1/audio-analysis/3mlMpmY8oZIBFc39D9zLbh,0.299,218187,0.32899999999999996,0.0105,3,0.0559,-10.096,1,0.0279,132.282,4,https://api.spotify.com/v1/tracks/3mlMpmY8oZIBFc39D9zLbh,audio_features,spotify:track:3mlMpmY8oZIBFc39D9zLbh,0.392,,The Beatles,The Long And Winding Road - Remastered 2009
1970,"Crosby, Stills, Nash & Young",Teach Your Children,20.0,"Crosby, Stills, Nash, Young",Teach Your Children,29HaKOpeLSYvqdFyEQSRdj,0.643,https://api.spotify.com/v1/audio-analysis/29HaKOpeLSYvqdFyEQSRdj,0.49700000000000005,173467,0.285,1.66e-05,2,0.389,-14.537,1,0.0264,154.7,4,https://api.spotify.com/v1/tracks/29HaKOpeLSYvqdFyEQSRdj,audio_features,spotify:track:29HaKOpeLSYvqdFyEQSRdj,0.667,https://p.scdn.co/mp3-preview/a4b0d977cac5cf760933592681cb865231133142?cid=63d66f6fe98e4ebabe73921ee5ac09cd,"Crosby, Stills, Nash & Young",Teach Your Children
1971,Carole King,It's Too Late/I Feel The Earth Move,1.0,Carole King,It's Too Late,12q3V8ShACq2PSWINMc2rC,0.498,https://api.spotify.com/v1/audio-analysis/12q3V8ShACq2PSWINMc2rC,0.45,233173,0.441,0.00562,9,0.133,-12.718,0,0.0352,208.282,4,https://api.spotify.com/v1/tracks/12q3V8ShACq2PSWINMc2rC,audio_features,spotify:track:12q3V8ShACq2PSWINMc2rC,0.8109999999999999,https://p.scdn.co/mp3-preview/7181f9b383a6c89b1cb057dfc7fd23b901605411?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Carole King,It's Too Late
1971,The Raiders,Indian Reservation (The Lament Of The Cherokee Reservation Indian),2.0,The Raiders,Indian Reservation ,3mDOHVY9MWZOTODSNF5GBj,0.284,https://api.spotify.com/v1/audio-analysis/3mDOHVY9MWZOTODSNF5GBj,0.639,171933,0.385,0.00193,2,0.0873,-13.253,1,0.0759,131.714,4,https://api.spotify.com/v1/tracks/3mDOHVY9MWZOTODSNF5GBj,audio_features,spotify:track:3mDOHVY9MWZOTODSNF5GBj,0.209,https://p.scdn.co/mp3-preview/26a0b5238a1d772bf2b42461375f67b95b3031ae?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Paul Revere & The Raiders,Indian Reservation (The Lament of the Cherokee Reservation Indian)
1971,Jean Knight,Mr. Big Stuff,3.0,Jean Knight,Mr. Big Stuff,2Bls0igCm79XQQ95IoUbhq,0.27699999999999997,https://api.spotify.com/v1/audio-analysis/2Bls0igCm79XQQ95IoUbhq,0.884,164560,0.488,2.34e-06,8,0.22899999999999998,-12.53,1,0.18600000000000003,93.209,4,https://api.spotify.com/v1/tracks/2Bls0igCm79XQQ95IoUbhq,audio_features,spotify:track:2Bls0igCm79XQQ95IoUbhq,0.9740000000000001,,Jean Knight,Mr. Big Stuff
1971,James Taylor,You've Got A Friend,4.0,James Taylor,You've Got A Friend,69l8nFPu0LWmnoJX7YSVYc,0.6809999999999999,https://api.spotify.com/v1/audio-analysis/69l8nFPu0LWmnoJX7YSVYc,0.695,268707,0.282,0.0267,9,0.0767,-15.359000000000002,1,0.0295,91.681,4,https://api.spotify.com/v1/tracks/69l8nFPu0LWmnoJX7YSVYc,audio_features,spotify:track:69l8nFPu0LWmnoJX7YSVYc,0.445,https://p.scdn.co/mp3-preview/3cfbac44834ce0e74f6cb42a2239cedae9b1f2ed?cid=63d66f6fe98e4ebabe73921ee5ac09cd,James Taylor,You've Got A Friend
1971,John Denver,"Take Me Home, Country Roads",5.0,John Denver,"Take Me Home, Country Roads",2xYlyywNgefLCRDG8hlxZq,0.546,https://api.spotify.com/v1/audio-analysis/2xYlyywNgefLCRDG8hlxZq,0.255,197813,0.43,1.87e-05,9,0.188,-12.564,1,0.0322,164.267,4,https://api.spotify.com/v1/tracks/2xYlyywNgefLCRDG8hlxZq,audio_features,spotify:track:2xYlyywNgefLCRDG8hlxZq,0.546,https://p.scdn.co/mp3-preview/ec43998cba1a71480be11c069a68197db2c75928?cid=63d66f6fe98e4ebabe73921ee5ac09cd,John Denver,"Take Me Home, Country Roads - Rerecorded"
1971,"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love,6.0,"Hamilton, Joe Frank, Reynolds",Don't Pull Your Love,0AcuXI6KTCmLBoMQz3WKuS,0.364,https://api.spotify.com/v1/audio-analysis/0AcuXI6KTCmLBoMQz3WKuS,0.627,162027,0.59,0.0,7,0.171,-12.019,1,0.0335,100.54299999999999,4,https://api.spotify.com/v1/tracks/0AcuXI6KTCmLBoMQz3WKuS,audio_features,spotify:track:0AcuXI6KTCmLBoMQz3WKuS,0.902,,"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love
1971,Freda Payne,Bring The Boys Home,7.0,Freda Payne,Bring The Boys Home,5R84QoGVQuD4dP8Xyh0rtQ,0.0292,https://api.spotify.com/v1/audio-analysis/5R84QoGVQuD4dP8Xyh0rtQ,0.8140000000000001,284627,0.452,2.99e-05,11,0.0989,-12.477,0,0.0305,104.09299999999999,4,https://api.spotify.com/v1/tracks/5R84QoGVQuD4dP8Xyh0rtQ,audio_features,spotify:track:5R84QoGVQuD4dP8Xyh0rtQ,0.738,https://p.scdn.co/mp3-preview/150d642ecc607c0a8be97bc738cdd76810f48ee6?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Freda Payne,Bring The Boys Home
1971,Tommy James,Draggin' The Line,8.0,Tommy James,Draggin' The Line,4WYFQLVqla6tpYtKsSqcgu,0.0521,https://api.spotify.com/v1/audio-analysis/4WYFQLVqla6tpYtKsSqcgu,0.669,164867,0.583,1.52e-05,1,0.177,-9.165,0,0.0689,114.54799999999999,4,https://api.spotify.com/v1/tracks/4WYFQLVqla6tpYtKsSqcgu,audio_features,spotify:track:4WYFQLVqla6tpYtKsSqcgu,0.647,https://p.scdn.co/mp3-preview/03db5b05c2122908063c2cc3b54baf12fa31705f?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Tommy James & The Shondells,Draggin' The Line
1971,Cornelius Brothers & Sister Rose,Treat Her Like A Lady,9.0,"Cornelius Brothers, Sister Rose",Treat Her Like A Lady,75t6tcHkZDFKLKJwjXFMtq,0.191,https://api.spotify.com/v1/audio-analysis/75t6tcHkZDFKLKJwjXFMtq,0.775,160360,0.47600000000000003,0.0,11,0.132,-8.539,0,0.0355,131.4,4,https://api.spotify.com/v1/tracks/75t6tcHkZDFKLKJwjXFMtq,audio_features,spotify:track:75t6tcHkZDFKLKJwjXFMtq,0.9279999999999999,,Cornelius Brothers & Sister Rose,Treat Her Like A Lady
1971,Delaney & Bonnie & Friends,Never Ending Song Of Love,10.0,Delaney & Bonnie,Never Ending Song Of Love,3zCzffrOzTrqXggqCouSlT,0.261,https://api.spotify.com/v1/audio-analysis/3zCzffrOzTrqXggqCouSlT,0.669,200467,0.5329999999999999,0.0,0,0.156,-14.095999999999998,1,0.0273,92.273,4,https://api.spotify.com/v1/tracks/3zCzffrOzTrqXggqCouSlT,audio_features,spotify:track:3zCzffrOzTrqXggqCouSlT,0.847,https://p.scdn.co/mp3-preview/f2093cdb184a0d031a93cf5f809687603927aac9?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Delaney & Bonnie,Never Ending Song Of Love
1971,Bee Gees,How Can You Mend A Broken Heart,11.0,Bee Gees,How Can You Mend A Broken Heart,1jy0RbDHyBMTupSdc98XbG,0.635,https://api.spotify.com/v1/audio-analysis/1jy0RbDHyBMTupSdc98XbG,0.43700000000000006,239240,0.264,0.0,4,0.0885,-13.715,1,0.0328,68.541,4,https://api.spotify.com/v1/tracks/1jy0RbDHyBMTupSdc98XbG,audio_features,spotify:track:1jy0RbDHyBMTupSdc98XbG,0.251,,Bee Gees,How Can You Mend A Broken Heart
1971,Carpenters,Rainy Days And Mondays,12.0,Carpenters,Rainy Days And Mondays,1929eIMhIFVN00MVzejNne,0.856,https://api.spotify.com/v1/audio-analysis/1929eIMhIFVN00MVzejNne,0.371,218893,0.24,1.02e-06,7,0.0577,-11.289000000000001,0,0.0319,75.405,4,https://api.spotify.com/v1/tracks/1929eIMhIFVN00MVzejNne,audio_features,spotify:track:1929eIMhIFVN00MVzejNne,0.28600000000000003,,Carpenters,Rainy Days And Mondays
1971,Five Man Electrical Band,Signs,13.0,Five Man Electrical Band,Signs,5KWXi2eCYsC6ofIILjvG4V,0.28600000000000003,https://api.spotify.com/v1/audio-analysis/5KWXi2eCYsC6ofIILjvG4V,0.435,241693,0.7190000000000001,0.0,2,0.09300000000000001,-10.181000000000001,1,0.0637,154.072,4,https://api.spotify.com/v1/tracks/5KWXi2eCYsC6ofIILjvG4V,audio_features,spotify:track:5KWXi2eCYsC6ofIILjvG4V,0.743,,Five Man Electrical Band,Signs
1971,The Fortunes,Here Comes That Rainy Day Feeling Again,14.0,The Fortunes,Here Comes That Rainy Day Feeling Again,2oWFcV6yOp5HmbzbCcQXKJ,0.318,https://api.spotify.com/v1/audio-analysis/2oWFcV6yOp5HmbzbCcQXKJ,0.67,166394,0.8390000000000001,2.33e-06,5,0.0438,-9.65,1,0.0373,124.67,4,https://api.spotify.com/v1/tracks/2oWFcV6yOp5HmbzbCcQXKJ,audio_features,spotify:track:2oWFcV6yOp5HmbzbCcQXKJ,0.847,https://p.scdn.co/mp3-preview/0a6c7c682499f710882627e85fd49c84d952f16a?cid=63d66f6fe98e4ebabe73921ee5ac09cd,The Fortunes,Here Comes That Rainy Day Feeling Again - Remastered
1971,The Grass Roots,Sooner Or Later,15.0,The Grass Roots,Sooner Or Later,7559mU7Aee1Y7X5Q28nBFQ,0.243,https://api.spotify.com/v1/audio-analysis/7559mU7Aee1Y7X5Q28nBFQ,0.648,161493,0.7170000000000001,0.0,0,0.0657,-8.872,1,0.0323,125.459,4,https://api.spotify.com/v1/tracks/7559mU7Aee1Y7X5Q28nBFQ,audio_features,spotify:track:7559mU7Aee1Y7X5Q28nBFQ,0.965,,The Grass Roots,Sooner Or Later
1971,Carly Simon,That's The Way I've Always Heard It Should Be,16.0,Carly Simon,That's The Way I've Always Heard It Should Be,4jkn5PRfAJoKfXF0OPL7n7,0.938,https://api.spotify.com/v1/audio-analysis/4jkn5PRfAJoKfXF0OPL7n7,0.4,258133,0.0897,0.000521,0,0.0847,-19.012,1,0.0288,70.387,4,https://api.spotify.com/v1/tracks/4jkn5PRfAJoKfXF0OPL7n7,audio_features,spotify:track:4jkn5PRfAJoKfXF0OPL7n7,0.24,https://p.scdn.co/mp3-preview/934420a3f4727e87b755273811d34a8ec5b97016?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Carly Simon,That's The Way I've Always Heard It Should Be
1971,The Beginning Of The End,Funky Nassau-Part I,17.0,The Beginning Of The End,Funky Nassau-Part I,52IYsIidzGz7PXO2lEyeLB,0.22699999999999998,https://api.spotify.com/v1/audio-analysis/52IYsIidzGz7PXO2lEyeLB,0.6940000000000001,186302,0.8540000000000001,0.000417,6,0.337,-7.659,0,0.0351,121.271,4,https://api.spotify.com/v1/tracks/52IYsIidzGz7PXO2lEyeLB,audio_features,spotify:track:52IYsIidzGz7PXO2lEyeLB,0.958,https://p.scdn.co/mp3-preview/d47173c0226e861adabb65fb3f2b0979b4315f50?cid=63d66f6fe98e4ebabe73921ee5ac09cd,The Beginning Of The End,"Funky Nassau - , Part 1"
1971,Gladys Knight And The Pips,I Don't Want To Do Wrong,18.0,Gladys Knight And The Pips,I Don't Want To Do Wrong,0tQTg5H2pdtClt0Pd4gAxf,0.742,https://api.spotify.com/v1/audio-analysis/0tQTg5H2pdtClt0Pd4gAxf,0.488,201453,0.489,0.00432,11,0.27399999999999997,-9.578,1,0.0624,84.02799999999999,3,https://api.spotify.com/v1/tracks/0tQTg5H2pdtClt0Pd4gAxf,audio_features,spotify:track:0tQTg5H2pdtClt0Pd4gAxf,0.569,,Gladys Knight & The Pips,I Don't Want To Do Wrong
1971,Chicago,Beginnings/Colour My World,19.0,Chicago,Beginnings,5cn5xzaVKSheUb4DvTwMBT,0.13699999999999998,https://api.spotify.com/v1/audio-analysis/5cn5xzaVKSheUb4DvTwMBT,0.52,474133,0.932,0.0188,11,0.654,-6.437,0,0.0875,111.215,4,https://api.spotify.com/v1/tracks/5cn5xzaVKSheUb4DvTwMBT,audio_features,spotify:track:5cn5xzaVKSheUb4DvTwMBT,0.49200000000000005,https://p.scdn.co/mp3-preview/cd20b29fe34f0152fd6f7ec6d2909f395ed5b1f2?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Chicago,Beginnings - Remastered
1971,The Isley Brothers,Love The One You're With,20.0,The Isley Brothers,Love The One You're With,4c2qtLwu5uGhFgnBTC8kwu,0.23399999999999999,https://api.spotify.com/v1/audio-analysis/4c2qtLwu5uGhFgnBTC8kwu,0.753,218960,0.8270000000000001,1.11e-05,4,0.135,-7.606,1,0.0337,94.956,4,https://api.spotify.com/v1/tracks/4c2qtLwu5uGhFgnBTC8kwu,audio_features,spotify:track:4c2qtLwu5uGhFgnBTC8kwu,0.72,https://p.scdn.co/mp3-preview/ab08cea44d5aeb8e3f24a5d8b074610abd0ff255?cid=63d66f6fe98e4ebabe73921ee5ac09cd,The Isley Brothers,Love the One You're With
1972,Bill Withers,Lean On Me,1.0,Bill Withers,Lean On Me,3M8FzayQWtkvOhqMn2V4T2,0.782,https://api.spotify.com/v1/audio-analysis/3M8FzayQWtkvOhqMn2V4T2,0.619,258835,0.22,1.1900000000000001e-05,0,0.124,-13.843,1,0.0667,75.16,4,https://api.spotify.com/v1/tracks/3M8FzayQWtkvOhqMn2V4T2,audio_features,spotify:track:3M8FzayQWtkvOhqMn2V4T2,0.423,https://p.scdn.co/mp3-preview/88034b6356a11c9bea4cca28d56a80efcc655ac4?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Bill Withers,Lean on Me
1972,Wayne Newton,Daddy Don't You Walk So Fast,2.0,Wayne Newton,Daddy Don't You Walk So Fast,7buqgbdJkbLhAQIKqyYbbz,0.467,https://api.spotify.com/v1/audio-analysis/7buqgbdJkbLhAQIKqyYbbz,0.47200000000000003,198667,0.503,0.0,0,0.155,-10.017999999999999,1,0.0272,152.72799999999998,4,https://api.spotify.com/v1/tracks/7buqgbdJkbLhAQIKqyYbbz,audio_features,spotify:track:7buqgbdJkbLhAQIKqyYbbz,0.44299999999999995,https://p.scdn.co/mp3-preview/27a7da71c1f4d099f546e775f8066262cd5137d3?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Wayne Newton,Daddy Don't You Walk So Fast - Re-Recorded In Stereo
1972,Cornelius Brothers & Sister Rose,Too Late To Turn Back Now,3.0,"Cornelius Brothers, Sister Rose",Too Late To Turn Back Now,2OyaNAq8BcGstyzueloqpE,0.344,https://api.spotify.com/v1/audio-analysis/2OyaNAq8BcGstyzueloqpE,0.516,198693,0.73,0.0,7,0.425,-7.136,1,0.0494,115.126,4,https://api.spotify.com/v1/tracks/2OyaNAq8BcGstyzueloqpE,audio_features,spotify:track:2OyaNAq8BcGstyzueloqpE,0.907,,Cornelius Brothers & Sister Rose,Too Late To Turn Back Now
1972,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,4.0,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,54K7o2yNOMZYCtEDnfD6wI,0.28300000000000003,https://api.spotify.com/v1/audio-analysis/54K7o2yNOMZYCtEDnfD6wI,0.502,216800,0.451,0.0,4,0.154,-7.422999999999999,0,0.0438,140.474,4,https://api.spotify.com/v1/tracks/54K7o2yNOMZYCtEDnfD6wI,audio_features,spotify:track:54K7o2yNOMZYCtEDnfD6wI,0.531,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Luther Ingram,(If Loving You Is Wrong) I Don't Want to Be Right
1972,Mouth & MacNeal,How Do You Do?,5.0,"Mouth, MacNeal",How Do You Do?,3DijXDOWwsrg43D0Se345d,0.607,https://api.spotify.com/v1/audio-analysis/3DijXDOWwsrg43D0Se345d,0.486,244133,0.562,4.12e-06,2,0.6679999999999999,-8.382,1,0.0377,96.12,4,https://api.spotify.com/v1/tracks/3DijXDOWwsrg43D0Se345d,audio_features,spotify:track:3DijXDOWwsrg43D0Se345d,0.711,https://p.scdn.co/mp3-preview/96fde1d099c1dd51ea3af4d72d0c4348e422773b?cid=63d66f6fe98e4ebabe73921ee5ac09cd,Mouth & MacNeal,How Do You Do?
